Episode,Captures,EscortRate,RoleDiversityRate,AvgCarrierSurvivalTime,EpisodeLength
1509,1,0.1779,1.6144,13.78,669
1510,1,0.0563,1.1485,7.20,835
1511,1,0.3922,1.1686,11.40,617
1512,1,0.0967,1.1217,9.42,600
1513,1,0.5253,1.0325,20.42,830
1514,1,0.6690,1.3033,12.98,722
1515,1,0.1556,1.1225,9.36,604
1516,1,0.1133,1.5091,11.90,662
1517,1,0.2131,1.0323,15.86,1206
1518,1,0.2384,1.6312,11.10,583
1519,1,0.3626,0.9780,15.00,728
1520,1,0.5511,1.2293,10.12,724
1521,1,0.0717,1.4751,10.88,642
1522,1,0.7200,1.3212,25.34,993
1523,1,0.1965,1.4655,15.12,855
1524,1,0.0000,1.9213,8.84,737
1525,1,0.7508,1.4228,27.16,1204
1526,1,0.1645,1.7517,14.96,1003
1527,1,0.0000,1.5036,12.80,844
1528,1,0.4008,0.9303,10.66,746
1529,1,0.0248,1.4627,15.52,765
1530,1,0.0000,1.9808,9.00,573
1531,1,0.0000,1.4982,6.94,552
1532,1,0.4762,1.0046,15.60,863
1533,1,0.3835,0.9659,8.22,498
1534,1,0.0880,1.9824,9.14,625
1535,1,0.6074,1.1127,14.60,861
1536,1,0.1886,1.4872,8.74,546
1537,1,0.1378,1.3534,11.48,798
1538,1,0.1450,1.3066,12.40,662
1539,1,1.0917,1.2752,16.66,665
1540,1,0.3256,1.4427,12.60,777
1541,1,0.7298,1.2082,16.64,903
1542,1,0.2664,1.1572,10.44,687
1543,1,0.2487,1.5025,9.66,595
1544,1,0.3576,1.3200,12.12,825
1545,1,0.3183,1.4442,15.38,977
1546,1,0.1589,1.3879,7.34,642
1547,1,0.0000,1.9000,12.12,530
1548,1,0.2095,1.1805,9.50,759
1549,1,0.4781,1.0550,20.40,891
1550,1,0.5024,1.9805,13.00,615
1551,1,0.2344,1.4738,20.76,1011
1552,1,0.3069,1.9747,12.50,554
1553,1,0.0000,1.8323,15.56,662
1554,1,0.2947,1.7614,15.54,855
1555,1,0.0000,1.1632,15.14,729
1556,1,0.3349,1.7542,16.96,830
1557,1,1.0552,0.9244,22.52,1032
1558,1,0.1608,1.4426,9.58,653
1559,1,0.1429,1.0092,14.30,1302
1560,1,0.2114,0.9660,9.36,648
1561,1,0.1541,1.1294,11.88,649
1562,1,0.3434,0.9139,15.46,859
1563,1,0.5499,1.2339,18.26,731
1564,1,0.4810,1.0181,16.34,1106
1565,1,0.2340,1.6059,13.96,812
1566,1,0.0018,1.7406,12.84,559
1567,1,0.0000,1.7957,11.36,558
1568,1,0.2948,1.8273,13.60,631
1569,1,0.5088,1.1836,14.42,855
1570,1,0.3838,1.7462,13.78,792
1571,1,0.1496,1.5857,13.10,782
1572,1,0.1642,1.9767,10.92,944
1573,1,0.0726,1.5276,11.70,923
1574,1,0.2535,1.2723,8.94,639
1575,1,0.4303,1.5174,15.22,918
1576,1,0.1444,1.5669,13.44,859
1577,1,0.0000,1.9757,15.28,906
1578,1,0.0000,1.4634,11.96,574
1579,1,0.0706,1.5042,8.28,708
1580,1,0.5509,1.2830,17.22,795
1581,1,0.1518,1.5268,12.92,672
1582,1,0.2387,1.5540,9.50,574
1583,1,0.3530,1.9860,13.16,643
1584,1,0.3502,1.7829,12.70,654
1585,1,0.4726,1.1804,15.08,948
1586,1,0.0018,1.9716,8.82,563
1587,1,0.2401,1.4403,10.38,754
1588,1,0.0719,1.0506,12.22,751
1589,1,0.3616,1.3695,16.14,636
1590,1,0.6339,1.4685,20.52,762
1591,1,0.0564,1.3231,9.88,585
1592,1,0.2024,1.4804,15.50,993
1593,1,0.0323,1.5714,13.00,651
1594,1,0.0805,1.8047,8.28,758
1595,1,0.7622,1.3159,15.70,820
1596,1,0.0000,1.6157,8.32,648
1597,1,0.1693,1.3800,9.28,750
1598,1,0.0596,1.3801,16.94,855
1599,1,0.4027,1.0597,11.76,519
1600,1,0.5168,1.1632,16.14,772
1601,1,0.1060,1.0856,11.12,736
1602,1,0.6446,1.2798,19.36,754
1603,1,0.0000,1.9759,6.82,540
1604,1,0.1631,1.6908,13.62,650
1605,1,0.1385,1.8123,12.04,650
1606,1,0.0298,1.9807,14.62,571
1607,1,0.2306,1.8076,10.76,733
1608,1,0.9002,1.7138,19.78,982
1609,1,0.5821,1.1147,20.66,907
1610,1,0.2483,1.9732,13.90,745
1611,1,0.1899,1.9711,12.54,553
1612,1,0.4706,1.4819,15.94,969
1613,1,0.3244,1.7719,11.34,675
1614,1,0.1109,1.6233,8.26,523
1615,1,0.0647,1.1665,7.72,865
1616,1,0.3469,1.6086,12.22,764
1617,1,0.1412,1.6811,10.94,602
1618,1,0.1355,1.3307,16.30,871
1619,1,0.1582,1.0538,14.38,651
1620,1,0.2444,1.6237,17.82,986
1621,1,0.2484,1.5032,13.50,632
1622,1,0.1981,1.6486,9.22,535
1623,1,0.6311,1.3756,15.52,900
1624,1,0.3151,0.8107,10.54,676
1625,1,0.1597,1.4884,13.36,645
1626,1,0.3046,1.1257,12.56,1241
1627,1,0.3231,1.3071,14.00,749
1628,1,0.7226,1.3354,13.34,811
1629,1,0.6558,1.3424,11.68,552
1630,1,0.6040,1.5724,13.34,601
1631,1,0.4548,1.8986,16.38,730
1632,1,0.1831,1.7037,16.24,874
1633,1,0.1259,1.1502,12.74,699
1634,1,0.5183,1.6444,19.78,793
1635,1,0.1301,1.6168,13.40,561
1636,1,0.0698,1.4264,8.76,673
1637,1,0.0306,1.1976,10.18,653
1638,1,0.0463,1.3323,14.16,626
1639,1,0.7568,1.3438,14.52,736
1640,1,0.0580,1.5747,8.78,569
1641,1,0.1041,1.3626,10.46,855
1642,1,0.4425,1.7859,13.10,626
1643,1,0.1407,1.2359,10.58,725
1644,1,0.1485,1.2670,7.18,633
1645,1,0.3440,1.0268,12.92,747
1646,1,0.2458,1.5649,10.66,655
1647,1,0.1252,1.2668,11.64,551
1648,1,0.0537,1.5343,12.90,670
1649,1,0.5320,1.7878,13.68,641
1650,1,0.5979,0.8528,26.46,1726
1651,1,0.0971,1.1754,15.74,690
1652,1,0.1701,1.3087,7.26,635
1653,1,0.0000,1.8267,13.12,629
1654,1,0.0504,1.0951,7.02,536
1655,1,0.0350,1.5071,11.40,1057
1656,1,0.2809,1.5382,16.74,680
1657,1,0.1850,1.9846,21.32,973
1658,1,0.0000,1.3832,17.34,903
1659,1,0.2092,1.9653,13.52,808
1660,1,0.2208,1.1597,16.28,720
1661,1,0.1328,1.7520,13.64,625
1662,1,0.6084,1.3397,15.32,789
1663,1,0.7243,0.8730,12.34,740
1664,1,0.0853,1.3633,13.16,633
1665,1,0.1731,0.9753,12.58,647
1666,1,0.8042,1.1746,14.50,756
1667,1,0.2425,1.6910,17.28,903
1668,1,0.3138,0.9985,15.72,666
1669,1,0.3507,1.0672,17.56,938
1670,1,0.0758,1.5199,10.08,554
1671,1,0.3044,1.3580,12.88,634
1672,1,0.4484,1.6949,11.22,649
1673,1,0.1027,1.0123,12.54,730
1674,1,0.1145,1.8275,12.74,655
1675,1,0.4826,1.2124,16.68,951
1676,1,0.0865,1.1523,14.70,775
1677,1,1.1393,0.9676,22.20,833
1678,1,0.1098,1.0736,19.88,774
1679,1,0.3810,1.9886,16.86,874
1680,1,0.3908,1.4288,15.98,737
1681,1,0.3120,1.0752,17.30,891
1682,1,0.0126,1.6122,15.28,954
1683,1,0.1928,1.4650,10.98,643
1684,1,0.1995,1.7416,12.74,747
1685,1,0.1243,1.6735,7.30,539
1686,1,0.1450,1.9058,10.12,531
1687,1,0.0895,1.8673,20.72,972
1688,1,0.1718,1.2436,14.42,780
1689,1,0.1897,1.2633,7.72,638
1690,1,0.0000,1.7032,14.06,647
1691,1,0.1505,1.7579,16.08,731
1692,1,0.0017,1.3265,12.30,588
1693,1,0.2044,1.5946,11.96,597
1694,1,0.3389,1.8197,11.04,599
1695,1,0.1843,1.0330,12.14,727
1696,1,0.8438,0.9292,15.68,749
1697,1,0.0000,1.6949,15.10,626
1698,1,0.0616,1.3524,10.66,698
1699,1,0.3252,1.7367,17.18,904
1700,1,0.1121,1.5000,11.96,794
1701,1,0.6085,1.1478,15.58,866
1702,1,0.2536,0.9486,12.90,836
1703,1,0.1872,1.0451,7.14,577
1704,1,0.4220,1.5745,18.82,846
1705,1,0.3840,1.6270,16.04,638
1706,1,0.0106,1.5645,12.22,659
1707,1,0.1581,1.3432,9.84,740
1708,1,0.1110,1.3505,13.38,856
1709,1,0.2272,1.2550,14.68,647
1710,1,0.2071,1.3596,10.88,623
1711,1,0.3731,1.3697,13.44,595
1712,1,0.0000,1.7733,13.42,591
1713,1,0.1360,1.7148,6.14,603
1714,1,0.7473,1.5965,13.14,637
1715,1,0.7632,0.8192,13.26,946
1716,1,0.0000,1.5796,8.96,609
1717,1,0.1027,1.5239,11.72,691
1718,1,0.0000,1.6022,8.12,724
1719,1,0.1846,1.4766,10.52,726
1720,1,0.9510,1.0767,24.38,939
1721,1,0.0295,1.7695,8.22,577
1722,1,0.4382,1.3564,9.48,550
1723,1,0.1795,1.3056,11.54,674
1724,1,0.2483,1.4916,9.80,596
1725,1,0.1985,1.2443,8.12,786
1726,1,0.3276,0.7433,11.30,635
1727,1,0.0000,1.4389,11.08,540
1728,1,0.0809,1.7150,17.46,779
1729,1,0.4543,1.9892,13.64,744
1730,1,0.2230,1.8122,17.88,740
1731,1,0.0000,1.5095,12.28,734
1732,1,0.1919,1.4465,7.64,542
1733,1,0.2493,1.6205,17.56,730
1734,1,0.4594,1.4061,16.82,788
1735,1,0.1131,1.0520,10.96,654
1736,1,0.1264,1.4484,10.26,736
1737,1,0.1661,1.1636,18.38,1626
1738,1,0.7645,1.2496,12.66,637
1739,1,0.2712,1.3263,27.68,1180
1740,1,0.5343,1.4801,14.84,627
1741,1,0.5977,0.9458,12.94,793
1742,1,0.1290,1.0618,9.68,566
1743,1,0.3517,1.4194,13.04,782
1744,1,0.4040,1.6323,16.82,854
1745,1,0.1560,1.8184,14.38,1096
1746,1,0.1107,1.2926,6.28,605
1747,1,0.0922,1.2363,11.24,694
1748,1,0.9837,1.6990,24.96,1166
1749,1,0.1678,1.6474,9.96,709
1750,1,0.1122,1.7940,14.08,597
1751,1,0.3916,1.0000,13.28,830
1752,1,0.1062,1.3105,10.02,744
1753,1,0.1028,1.3867,16.88,856
1754,1,0.3941,1.2102,13.26,647
1755,1,0.1618,1.4162,10.36,680
1756,1,0.5387,1.4241,15.26,995
1757,1,0.2598,1.2634,13.54,839
1758,1,0.1511,1.1090,10.74,523
1759,1,0.0146,1.7130,11.50,547
1760,1,0.6582,1.1934,17.10,822
1761,1,0.0051,1.8105,9.06,781
1762,1,0.7030,1.0144,16.32,835
1763,1,0.1088,1.2082,17.90,754
1764,1,0.1173,1.0613,16.90,750
1765,1,0.1162,1.2661,17.98,947
1766,1,0.4040,1.2144,13.88,849
1767,1,0.2714,1.4685,13.54,619
1768,1,0.3849,1.9791,13.90,717
1769,1,0.2752,1.8180,12.40,665
1770,1,0.0266,1.3737,5.84,752
1771,1,0.1542,1.2908,13.40,791
1772,1,0.0000,1.3633,9.84,724
1773,1,0.4573,1.0216,18.62,925
1774,1,0.3754,1.1730,10.12,578
1775,1,0.0000,1.9022,17.68,685
1776,1,0.2466,1.4033,12.74,657
1777,1,0.0000,1.5247,15.26,768
1778,1,0.2812,1.4645,15.90,633
1779,1,0.1654,1.7297,15.16,762
1780,1,0.4263,1.4550,7.40,556
1781,1,0.1932,1.4466,13.04,730
1782,1,0.6404,1.6898,14.86,748
1783,1,0.2204,1.8403,13.86,626
1784,1,0.2262,1.5009,8.80,535
1785,1,0.2981,0.7886,14.34,1258
1786,1,0.3070,1.3197,15.66,785
1787,1,0.7083,1.4478,14.18,737
1788,1,0.1592,1.4399,11.90,741
1789,1,0.2473,1.2910,16.74,732
1790,1,0.4144,1.4365,13.88,724
1791,1,0.2006,1.5251,12.34,678
1792,1,0.2955,1.2200,11.92,741
1793,1,0.3695,0.9088,8.18,636
1794,1,0.0000,1.1221,16.26,680
1795,1,0.4543,1.4644,15.24,689
1796,1,0.2108,0.9051,13.08,664
1797,1,0.0204,1.5056,7.70,538
1798,1,0.2695,1.6335,12.98,783
1799,1,0.1443,1.0821,12.40,804
1800,1,0.2217,1.5817,15.54,875
1801,1,0.1915,1.5775,14.66,658
1802,1,0.1308,0.8436,10.40,665
1803,1,0.5416,1.4948,19.20,770
1804,1,0.3325,1.7291,13.60,812
1805,1,0.3360,1.3473,12.10,622
1806,1,0.2407,1.7671,9.54,644
1807,1,0.1396,1.8604,8.06,530
1808,1,0.3739,1.7434,15.96,682
1809,1,0.1634,0.8886,12.84,1059
1810,1,0.3279,1.3377,18.24,921
1811,1,0.0000,1.8564,6.42,543
1812,1,0.0606,1.7671,10.34,627
1813,1,0.4005,1.6008,10.84,739
1814,1,0.7810,1.6003,15.18,653
1815,1,0.1667,1.2314,15.86,726
1816,1,0.2696,1.5319,14.34,690
1817,1,0.3224,1.9626,13.20,642
1818,1,0.0677,1.9537,6.10,561
1819,1,0.0064,1.8250,14.08,623
1820,1,0.5730,0.9987,17.02,747
1821,1,0.1226,1.3484,5.98,620
1822,1,0.3344,1.9625,15.50,640
1823,1,0.0898,1.4881,9.88,590
1824,1,0.1159,1.0048,16.08,621
1825,1,0.2665,1.3956,13.72,728
1826,1,0.1619,1.6444,12.52,630
1827,1,0.3333,1.2432,14.54,699
1828,1,0.2702,1.2877,15.30,803
1829,1,0.1745,1.7752,11.52,854
1830,1,0.7290,1.6839,17.72,930
1831,1,0.0929,1.3003,13.04,646
1832,1,0.0191,1.4207,7.30,523
1833,1,0.1276,1.2714,9.40,619
1834,1,0.6097,1.2790,9.96,620
1835,1,0.2629,1.3870,11.44,677
1836,1,0.2445,1.9813,14.08,589
1837,1,0.0735,0.8529,6.68,544
1838,1,0.3343,1.4863,11.76,658
1839,1,0.4647,1.2824,15.34,850
1840,1,0.2054,1.6449,8.08,628
1841,1,0.2102,1.7527,18.30,728
1842,1,0.2652,1.0497,14.98,724
1843,1,0.5956,0.8101,15.76,774
1844,1,0.2083,1.6069,13.14,725
1845,1,0.1638,1.3828,11.62,580
1846,1,0.1804,1.4379,7.74,765
1847,1,0.4796,1.8630,14.56,832
1848,1,0.1651,1.8176,8.64,751
1849,1,0.2057,1.1133,16.86,909
1850,1,0.1232,1.5819,14.26,641
1851,1,0.0897,1.5562,18.32,1237
1852,1,0.1672,0.8269,13.30,676
1853,1,0.1353,1.3024,11.06,658
1854,1,0.1777,1.1635,15.84,844
1855,1,0.3652,1.4849,12.08,794
1856,1,0.1656,1.4618,11.98,628
1857,1,0.5096,1.8457,14.90,622
1858,1,0.0362,1.8152,7.00,552
1859,1,0.1988,1.9788,9.90,518
1860,1,0.0860,1.4666,11.64,628
1861,1,0.3860,1.3806,12.38,741
1862,1,0.0267,1.2814,13.66,636
1863,1,0.2855,1.5522,18.68,795
1864,1,0.8650,0.7642,17.00,933
1865,1,0.3875,1.4109,12.60,640
1866,1,0.1240,1.7049,14.58,742
1867,1,0.0414,1.2312,12.12,532
1868,1,0.5394,1.6569,13.30,647
1869,1,0.0132,1.2996,11.92,831
1870,1,0.6199,1.1402,12.00,642
1871,1,0.0622,1.6860,15.72,723
1872,1,0.1728,0.9520,9.20,625
1873,1,0.3165,1.0562,10.28,534
1874,1,0.3477,1.3620,14.34,627
1875,1,0.4397,1.0861,12.20,639
1876,1,0.8527,0.7901,13.86,767
1877,1,0.7489,1.2642,13.08,916
1878,1,0.2338,1.6920,10.90,539
1879,1,0.4917,0.9844,16.96,960
1880,1,0.4277,1.4642,12.78,685
1881,1,0.1450,1.5663,19.30,807
1882,1,0.1444,1.5155,14.30,741
1883,1,0.3826,1.4527,14.88,656
1884,1,0.3931,1.0142,7.22,636
1885,1,0.1994,1.2346,14.28,712
1886,1,0.5320,0.9275,14.06,703
1887,1,0.0206,1.9550,10.18,533
1888,1,0.2790,1.1473,11.50,767
1889,1,0.2470,1.2817,12.82,749
1890,1,0.6667,1.5274,17.94,840
1891,1,0.6451,1.9109,18.14,741
1892,1,0.2320,1.1648,14.52,625
1893,1,0.0462,1.1043,12.08,585
1894,1,0.0015,1.5094,11.86,689
1895,1,0.5394,1.4108,12.38,723
1896,1,0.0577,1.4910,9.48,884
1897,1,0.2128,1.2454,13.54,766
1898,1,0.1086,0.9128,7.68,654
1899,1,0.5562,1.3575,12.10,649
1900,1,0.0000,1.2946,6.50,835
1901,1,0.0414,1.3738,12.50,725
1902,1,0.0530,1.6705,7.76,698
1903,1,0.0539,1.6766,6.48,538
1904,1,0.1250,1.4315,7.18,584
1905,1,0.2466,0.8792,9.20,596
1906,1,0.5995,1.2200,19.04,859
1907,1,0.1667,1.1667,12.60,852
1908,1,0.5564,1.5469,13.68,629
1909,1,0.1007,1.3906,5.72,576
1910,1,0.2645,1.8030,14.32,741
1911,1,0.7379,1.1772,19.60,824
1912,1,0.0000,1.9748,13.54,634
1913,1,0.4035,1.9825,15.78,627
1914,1,0.2215,1.1942,9.18,623
1915,1,0.1233,1.9223,13.00,592
1916,1,0.3610,1.3512,15.08,820
1917,1,0.5135,1.5075,14.76,666
1918,1,0.3528,1.5523,15.66,822
1919,1,0.0924,1.4635,14.12,617
1920,1,0.2850,1.5806,6.48,751
1921,1,0.0219,1.9545,13.42,638
1922,1,0.1722,1.0854,12.64,691
1923,1,0.0000,1.9430,10.58,596
1924,1,0.3240,1.5922,12.14,537
1925,1,0.0217,1.4768,11.50,646
1926,1,0.5178,1.6974,11.56,618
1927,1,0.2214,0.7912,15.60,795
1928,1,0.0283,1.9811,14.48,636
1929,1,0.1550,1.4954,13.06,658
1930,1,0.1549,0.9966,9.68,594
1931,1,0.4057,1.6464,10.52,1055
1932,1,0.0670,1.3650,8.98,926
1933,1,0.1573,1.2693,7.90,661
1934,1,0.0000,1.4518,9.28,591
1935,1,0.1798,1.3497,10.98,712
1936,1,0.1134,1.2308,6.62,741
1937,1,0.3593,1.5972,7.78,643
1938,1,0.3104,1.3104,12.92,625
1939,1,0.1811,1.3547,5.58,530
1940,1,0.0000,1.5398,8.42,641
1941,1,0.0970,1.7599,9.74,629
1942,1,0.3539,1.2044,18.36,729
1943,1,0.7075,1.5418,18.10,742
1944,1,0.4698,1.5043,14.24,811
1945,1,0.2461,1.7322,18.56,1150
1946,1,0.8316,1.6938,16.08,689
1947,1,0.8501,1.2262,15.44,747
1948,1,0.4896,1.4735,14.00,623
1949,1,0.2095,0.9463,12.02,931
1950,1,0.3704,1.3575,16.18,621
1951,1,0.6057,1.1491,17.36,738
1952,1,0.8060,0.9539,21.92,1041
1953,1,0.0000,1.8217,6.58,544
1954,1,0.4240,1.6186,16.84,915
1955,1,0.1613,1.6390,10.74,626
1956,1,0.1133,1.4463,13.06,1006
1957,1,0.2614,1.1217,11.80,723
1958,1,0.1101,1.1407,16.30,881
1959,1,0.3925,1.2338,19.70,958
1960,1,0.1164,0.9976,11.68,833
1961,1,0.0138,1.4465,9.66,654
1962,1,0.0015,1.5573,6.18,655
1963,1,0.1743,1.3386,13.40,700
1964,1,0.0000,1.6311,12.66,591
1965,1,0.1007,1.6892,10.08,576
1966,1,0.7215,0.6639,16.90,833
1967,1,0.4111,1.8599,16.06,664
1968,1,0.3589,0.9278,10.16,900
1969,1,0.2999,0.9416,13.22,787
1970,1,0.0150,1.7382,17.06,867
1971,1,0.0148,1.8794,10.68,539
1972,1,0.2585,0.9024,16.20,820
1973,1,0.1876,1.4853,8.48,645
1974,1,0.8172,0.7720,18.72,930
1975,1,0.7855,1.2840,23.06,993
1976,1,0.2948,1.2245,9.12,597
1977,1,0.2019,1.3223,19.04,847
1978,1,0.0000,1.3889,13.38,558
1979,1,0.0579,1.5367,15.06,708
1980,1,1.0573,0.7462,22.64,1186
1981,1,0.1972,1.3627,14.58,943
1982,1,0.3614,1.1303,15.30,844
1983,1,0.2087,1.3329,16.48,733
1984,1,0.1755,1.7633,11.14,638
1985,1,0.1341,1.1411,16.20,716
1986,1,0.3221,1.3052,12.14,711
1987,1,0.3373,1.1089,16.68,836
1988,1,0.2463,1.3019,12.22,881
1989,1,0.3431,0.9744,9.54,819
1990,1,0.1731,1.2707,9.18,676
1991,1,0.3676,1.2757,13.38,642
1992,1,0.2653,1.8389,14.12,720
1993,1,0.2176,0.9479,12.60,749
1994,1,0.2859,1.7687,10.54,696
1995,1,0.1123,0.9146,13.58,632
1996,1,0.1512,1.1607,16.04,946
1997,1,0.1134,1.2050,12.68,644
1998,1,0.1222,1.0607,15.32,1088
1999,1,0.2956,1.1086,11.00,856
2000,1,0.0000,1.0246,6.10,528
2001,1,0.2286,1.4333,8.78,630
