Episode,TotalGlobalSteps,MeanActionJitter,MeanMechJitter,MeanLinearSpeed
678,0,0.123887,1.188779,1.305227
679,0,0.101504,0.920165,0.964388
680,0,0.105015,0.899582,0.915800
681,0,0.116961,1.125869,1.132454
682,0,0.114802,1.070205,1.195047
683,0,0.109824,0.991945,1.040644
684,0,0.133418,1.350730,1.290556
685,0,0.178648,1.599549,1.032617
686,0,0.138693,1.429348,1.568192
687,0,0.114856,1.112439,1.150488
688,0,0.128100,1.351529,1.427433
689,0,0.126919,1.249433,1.375050
690,0,0.125419,1.256215,1.119065
691,0,0.139456,1.428464,1.499773
692,0,0.151145,1.480549,0.969869
693,0,0.128936,1.172241,1.138113
694,0,0.128919,1.301085,1.330215
695,0,0.109290,1.130625,1.319347
696,0,0.152618,1.374924,1.020425
697,0,0.144507,1.347037,0.982588
698,0,0.122997,1.049419,1.173434
699,0,0.114946,1.203392,1.281655
700,0,0.159441,1.463212,1.844955
701,0,0.127612,1.156738,1.406229
702,0,0.121071,1.217260,1.122881
703,0,0.117628,1.148878,1.302939
704,0,0.116934,1.143289,1.351029
705,0,0.107150,1.067926,1.259932
706,0,0.123840,1.180133,1.310094
707,0,0.101920,1.094494,1.323612
708,0,0.112583,1.151459,1.253756
709,0,0.129030,1.358799,1.362469
710,0,0.131696,1.267738,1.210308
711,0,0.116317,1.082530,0.951471
712,0,0.120236,0.985939,1.009612
713,0,0.136573,1.274696,0.839562
714,0,0.145656,1.429397,1.049791
715,0,0.155672,1.483172,0.963790
716,0,0.115181,1.150122,1.188961
717,0,0.107436,1.097298,1.224041
718,0,0.114516,1.211969,1.433726
719,0,0.124925,1.184208,1.255431
720,0,0.121101,1.207140,1.175860
721,0,0.158929,1.407368,1.025286
722,0,0.112496,1.103520,1.235809
723,0,0.115250,1.041981,0.836987
724,0,0.126869,1.255447,1.300287
725,0,0.122683,1.072234,1.352446
726,0,0.124022,1.172731,1.343991
727,0,0.124842,1.205923,1.477045
728,0,0.120927,1.099268,1.122161
729,0,0.106747,1.046072,0.996869
730,0,0.108573,1.089712,1.197410
731,0,0.148636,1.430217,1.361054
732,0,0.163595,1.529949,1.303378
733,0,0.111208,1.138127,1.278583
734,0,0.124310,1.264416,1.359182
735,0,0.128398,1.260222,1.293691
736,0,0.117303,1.083468,0.976082
737,0,0.117925,1.190316,1.298576
738,0,0.121185,1.135380,0.999779
739,0,0.105981,0.942784,0.944749
740,0,0.129228,1.312543,1.210151
741,0,0.121717,1.152581,1.203428
742,0,0.120012,1.157149,1.228085
743,0,0.099421,0.984153,1.129319
744,0,0.121279,1.129140,0.984348
745,0,0.123046,1.260774,1.319358
746,0,0.137889,1.504354,1.470683
747,0,0.105984,0.953567,0.965112
748,0,0.071920,0.662912,0.627669
749,0,0.119773,1.097055,1.082547
750,0,0.106108,1.033062,1.062319
751,0,0.109118,1.059625,1.014338
752,0,0.121712,1.119683,1.239289
753,0,0.106331,1.086472,1.106760
754,0,0.123760,1.228319,1.239758
755,0,0.116361,1.120270,1.261978
756,0,0.131464,1.157516,1.322958
757,0,0.117141,1.193059,1.298501
758,0,0.120584,1.036877,1.243004
759,0,0.136433,1.297315,1.096816
760,0,0.136254,1.336114,1.341875
761,0,0.122332,1.134784,1.295718
762,0,0.123169,1.205001,1.166778
763,0,0.123309,1.256210,1.421239
764,0,0.146451,1.335297,1.126288
765,0,0.114533,1.175183,1.432816
766,0,0.128534,1.288953,1.178668
767,0,0.103121,0.958672,1.313004
768,0,0.109098,1.193433,1.360708
769,0,0.122604,1.220452,1.013435
770,0,0.136837,1.330830,1.635007
771,0,0.100303,0.987313,0.896316
772,0,0.130636,1.216051,1.278439
773,0,0.118066,1.146730,1.198523
774,0,0.104940,1.060513,1.186208
775,0,0.111074,1.163350,1.252557
776,0,0.137612,1.322878,1.016950
777,0,0.141691,1.480338,1.423087
778,0,0.113986,1.007574,0.928136
779,0,0.108542,0.960515,1.020838
780,0,0.114138,1.161655,1.250414
781,0,0.105389,0.996915,1.165619
782,0,0.104042,1.059940,1.206184
783,0,0.120028,1.181105,1.224569
784,0,0.136585,1.201771,1.121776
785,0,0.147332,1.451875,1.160021
786,0,0.113471,1.132265,1.136073
787,0,0.120464,1.193516,1.213851
788,0,0.139526,1.403346,1.355159
789,0,0.139273,1.307394,0.865742
790,0,0.130478,1.274258,1.182852
791,0,0.120683,1.190292,1.189118
792,0,0.119279,1.094610,1.044068
793,0,0.124338,1.214733,1.129664
794,0,0.153452,1.409813,1.621290
795,0,0.110346,0.974002,1.025843
796,0,0.133745,1.394699,1.379862
797,0,0.125097,1.138420,1.002435
798,0,0.112946,1.128534,1.321090
799,0,0.118283,1.097821,1.108519
800,0,0.129638,1.081213,0.922424
801,0,0.122444,1.194290,1.011843
802,0,0.113263,1.180533,1.351105
803,0,0.119689,1.289249,1.234958
804,0,0.127298,1.235412,1.037617
805,0,0.121875,1.193030,1.352213
806,0,0.110642,1.131899,1.284619
807,0,0.126267,1.158177,1.008664
808,0,0.132953,1.235237,1.028558
809,0,0.132189,1.370831,1.496848
810,0,0.133730,1.361088,1.345002
811,0,0.124622,1.187581,1.231014
812,0,0.113298,1.155285,1.247659
813,0,0.141178,1.406619,1.468129
814,0,0.119891,1.105512,1.179073
815,0,0.131297,1.217305,1.045036
816,0,0.113205,1.082680,1.327937
817,0,0.127884,1.201059,1.133668
818,0,0.124313,1.164693,1.287487
819,0,0.120078,1.177992,1.300792
820,0,0.110291,1.133927,1.203429
821,0,0.117059,1.209604,1.237136
822,0,0.119008,1.156535,1.039821
823,0,0.113833,1.096969,1.258143
824,0,0.116794,1.069081,1.050839
825,0,0.097803,0.841740,0.980405
826,0,0.119924,1.181074,1.162431
827,0,0.144199,1.499068,1.115852
828,0,0.115564,1.206426,1.168040
829,0,0.148863,1.368547,1.752534
830,0,0.138667,1.417599,1.044565
831,0,0.115866,1.003573,0.922520
832,0,0.113067,0.965002,0.855981
833,0,0.115448,0.986113,0.967820
834,0,0.134531,1.184777,0.939589
835,0,0.151828,1.361909,0.946690
836,0,0.117741,1.187497,1.342034
837,0,0.113698,1.049149,1.300579
838,0,0.140468,1.328362,1.177227
839,0,0.117268,1.147307,1.010350
840,0,0.124037,1.233917,1.207659
841,0,0.130647,1.191700,1.039318
842,0,0.124384,1.139485,0.986511
843,0,0.117584,1.094020,0.937851
844,0,0.134173,1.205173,0.884017
845,0,0.133572,1.298621,1.132324
846,0,0.159881,1.502885,1.015460
847,0,0.127396,1.199881,1.277821
848,0,0.110317,1.097916,1.249096
849,0,0.113435,1.089951,1.347262
850,0,0.115366,1.164595,1.332039
851,0,0.130797,1.374879,1.335637
852,0,0.123603,1.112229,0.909184
853,0,0.110836,0.952936,0.784267
854,0,0.124720,1.074868,1.081279
855,0,0.135900,1.318940,1.016088
856,0,0.132547,1.353463,1.307685
857,0,0.122060,1.240618,1.163518
858,0,0.123520,1.222410,1.112894
859,0,0.096399,1.014188,1.042704
860,0,0.121976,1.259360,1.368672
861,0,0.130128,1.296226,1.067173
862,0,0.122497,1.188661,0.954243
863,0,0.129557,1.175478,1.475842
864,0,0.123277,1.247378,1.236333
865,0,0.116898,1.104055,1.019773
866,0,0.158500,1.535540,1.011774
867,0,0.130153,1.204363,1.312682
868,0,0.118535,1.300501,1.340994
869,0,0.107794,1.137163,1.234708
870,0,0.111060,1.045151,1.179872
871,0,0.122836,1.125989,1.220622
872,0,0.133358,1.230789,0.950235
873,0,0.132323,1.265764,1.129786
874,0,0.127366,1.309822,1.289444
875,0,0.115930,1.134336,1.117136
876,0,0.108567,1.126541,1.273574
877,0,0.129873,1.183752,1.382079
878,0,0.123124,1.121889,1.065704
879,0,0.097493,0.827249,0.957457
880,0,0.159178,1.484810,1.081513
881,0,0.115896,1.199227,1.220221
882,0,0.125407,1.235069,1.262451
883,0,0.127469,1.348147,1.337942
884,0,0.151287,1.408551,1.799463
885,0,0.121999,1.175566,1.104449
886,0,0.118633,1.146433,1.248047
887,0,0.116040,1.083385,1.218509
888,0,0.104723,0.917046,0.852978
889,0,0.124676,1.182189,1.055979
890,0,0.120024,1.210929,1.203120
891,0,0.115751,1.065751,0.792815
892,0,0.160410,1.536027,1.153811
893,0,0.157214,1.490431,0.990019
894,0,0.136439,1.450075,1.545733
895,0,0.122143,1.253480,1.126677
896,0,0.127897,1.252837,1.237987
897,0,0.128532,1.186398,1.035696
898,0,0.142947,1.302510,0.975409
899,0,0.122365,1.210766,1.159440
900,0,0.134082,1.395886,1.055594
901,0,0.117540,1.141773,1.149294
902,0,0.123209,1.096058,1.144898
903,0,0.143897,1.328259,1.578340
904,0,0.121278,1.067770,1.263490
905,0,0.139982,1.309328,1.038055
906,0,0.097352,0.955444,1.156259
907,0,0.123173,1.269586,1.409713
908,0,0.138846,1.302379,1.042242
909,0,0.147599,1.376372,1.080055
910,0,0.139448,1.404811,0.977973
911,0,0.126384,1.222755,1.367899
912,0,0.123558,1.111995,1.190249
913,0,0.127263,1.257470,1.158193
914,0,0.129318,1.268321,1.255914
915,0,0.126743,1.260345,1.121019
916,0,0.122858,1.190530,1.279554
917,0,0.116706,1.042699,0.901487
918,0,0.142081,1.287931,1.660270
919,0,0.123581,1.142694,1.088843
920,0,0.148250,1.442447,1.243837
921,0,0.141460,1.407749,1.108026
922,0,0.100965,0.927448,0.939798
923,0,0.128641,1.289679,1.272160
924,0,0.109518,1.042967,1.196154
925,0,0.142111,1.555947,1.665188
926,0,0.108341,1.065118,1.119745
927,0,0.119038,1.287695,1.254598
928,0,0.120650,1.102916,1.028662
929,0,0.132000,1.312717,1.057012
930,0,0.138108,1.344988,1.154485
931,0,0.155896,1.488749,0.975278
932,0,0.129403,1.120008,1.028839
933,0,0.132996,1.361366,1.011231
934,0,0.159820,1.485101,1.019978
935,0,0.126466,1.254368,1.131225
936,0,0.112728,1.152154,1.155859
937,0,0.115503,1.030180,1.320887
938,0,0.098511,0.660190,0.633355
939,0,0.126796,1.284705,1.022668
940,0,0.153484,1.371783,1.029333
941,0,0.132158,1.406417,1.124133
942,0,0.132147,1.341905,1.125264
943,0,0.123161,1.199763,1.119456
944,0,0.119255,1.093674,1.033442
945,0,0.142678,1.269817,1.024062
946,0,0.110896,1.117252,0.975595
947,0,0.125025,1.226614,1.206223
948,0,0.123008,1.271274,1.221687
949,0,0.147860,1.511887,1.173586
950,0,0.116405,1.189107,1.211916
951,0,0.164550,1.488124,1.045748
952,0,0.120086,1.235345,0.975986
953,0,0.121045,1.183310,1.139603
954,0,0.115279,1.059736,1.322945
955,0,0.106108,1.039649,1.114855
956,0,0.119528,0.968200,1.136608
957,0,0.123914,1.208061,1.206956
958,0,0.123329,1.105922,1.009268
959,0,0.142096,1.482621,1.410375
960,0,0.111112,1.027854,0.879060
961,0,0.135749,1.408865,1.003806
962,0,0.139537,1.161076,1.236768
963,0,0.126491,1.393698,1.475799
964,0,0.117679,1.108087,0.944713
965,0,0.116337,1.121625,0.956541
966,0,0.119201,1.109876,0.960149
967,0,0.161218,1.377626,1.045927
968,0,0.123691,1.240587,1.354059
969,0,0.115969,1.137228,1.224898
970,0,0.105426,1.138116,1.274444
971,0,0.126763,1.263947,1.271879
972,0,0.106875,1.024016,0.930071
973,0,0.107471,1.026896,1.283175
974,0,0.108600,0.952281,0.814117
975,0,0.149352,1.498792,1.448650
976,0,0.120454,1.058792,1.256488
977,0,0.125112,1.249062,1.181109
978,0,0.123141,1.051404,1.225331
979,0,0.146920,1.450472,1.016519
980,0,0.121999,1.193145,1.325493
981,0,0.120290,1.045342,1.244256
982,0,0.111774,1.094497,1.200836
983,0,0.104843,1.079923,1.219431
984,0,0.107401,1.057870,1.077677
985,0,0.132647,1.365244,1.295892
986,0,0.114947,1.078046,1.123692
987,0,0.135289,1.225462,1.086359
988,0,0.126106,1.225166,1.094026
989,0,0.123244,1.259331,1.090508
990,0,0.110247,1.068741,1.186972
991,0,0.111219,1.025513,1.120196
992,0,0.122890,1.142335,1.184790
993,0,0.123878,1.187948,1.254024
994,0,0.148290,1.329238,1.017139
995,0,0.136778,1.466937,1.533519
996,0,0.145677,1.571938,1.545940
997,0,0.119394,1.307272,1.302624
998,0,0.133523,1.325863,1.068961
999,0,0.121743,1.064413,1.114865
1000,0,0.157375,1.491688,0.990427
1001,0,0.140176,1.309469,1.179484
1002,0,0.127830,1.301159,1.174156
1003,0,0.168266,1.452605,1.008120
1004,0,0.112506,1.143177,1.240614
1005,0,0.134620,1.203209,0.983191
1006,0,0.133120,1.281366,1.031446
1007,0,0.108333,1.143465,1.381749
1008,0,0.119839,1.101032,0.992964
1009,0,0.139022,1.429753,1.340991
1010,0,0.112463,1.012364,1.072044
1011,0,0.122336,1.254487,1.200872
1012,0,0.120924,1.127961,0.818162
1013,0,0.107651,1.078967,1.200671
1014,0,0.120062,1.176012,1.293529
1015,0,0.131456,1.377025,1.118548
1016,0,0.108707,1.079871,0.983165
1017,0,0.123398,1.238138,1.041443
1018,0,0.127952,1.345024,1.432498
1019,0,0.123188,1.147507,1.235156
1020,0,0.124284,1.159946,1.152465
1021,0,0.118287,1.018429,1.096710
1022,0,0.127354,1.039973,1.243438
1023,0,0.167125,1.440354,1.028280
1024,0,0.124397,1.387263,1.287524
1025,0,0.137528,1.357662,0.996740
1026,0,0.131387,1.286194,1.193403
1027,0,0.129255,1.242723,1.053163
1028,0,0.101027,0.994897,1.393375
1029,0,0.105465,1.085747,1.358861
1030,0,0.116336,1.230933,1.267358
1031,0,0.122048,1.164527,1.043484
1032,0,0.128847,1.207377,1.270790
1033,0,0.110005,1.042945,1.148293
1034,0,0.136048,1.426985,1.448225
1035,0,0.130746,1.358434,1.100019
1036,0,0.138253,1.378784,1.425822
1037,0,0.128717,1.285919,1.248960
1038,0,0.103447,0.970700,0.964281
1039,0,0.109948,1.063810,1.004313
1040,0,0.126014,1.296407,1.138003
1041,0,0.108005,1.069726,1.119871
1042,0,0.110143,0.962228,0.949387
1043,0,0.115264,1.190104,1.147490
1044,0,0.122582,1.220738,1.151965
1045,0,0.118453,1.174700,0.874576
1046,0,0.132715,1.289627,1.026804
1047,0,0.137241,1.501874,1.611826
1048,0,0.124830,1.337344,1.376453
1049,0,0.135725,1.513026,1.518840
1050,0,0.101068,0.846050,0.990552
1051,0,0.142139,1.393018,1.519349
1052,0,0.113573,1.142028,1.213903
1053,0,0.104588,1.154564,1.434409
1054,0,0.126201,1.254087,1.501959
1055,0,0.155236,1.401876,1.105039
1056,0,0.108821,1.153082,1.094840
1057,0,0.124750,1.274705,1.175825
1058,0,0.113100,1.048751,1.216262
1059,0,0.100310,1.084662,1.415905
1060,0,0.111818,0.932541,0.939096
1061,0,0.116559,1.123096,1.167475
1062,0,0.132921,1.402958,1.497404
1063,0,0.105234,0.937782,0.896363
1064,0,0.115614,1.124255,1.199312
1065,0,0.127061,1.294384,1.275147
1066,0,0.108802,1.137548,1.287998
1067,0,0.128050,1.309096,1.006766
1068,0,0.120819,1.195789,1.065950
1069,0,0.127187,1.196431,1.225197
1070,0,0.130590,1.226514,1.124607
1071,0,0.119899,1.223298,1.339797
1072,0,0.124371,1.203195,1.347497
1073,0,0.136685,1.276274,1.146883
1074,0,0.111291,1.021202,1.283975
1075,0,0.123278,1.228681,1.184305
1076,0,0.136478,1.225007,1.587489
1077,0,0.143480,1.421426,1.863647
1078,0,0.132134,1.239296,1.200073
1079,0,0.096125,0.834548,0.858345
1080,0,0.142334,1.333140,1.147144
1081,0,0.117337,1.109506,1.325011
1082,0,0.121770,1.140626,1.095777
1083,0,0.130215,1.122264,1.155236
1084,0,0.141202,1.449561,1.684142
1085,0,0.106461,1.108762,1.333972
1086,0,0.101922,1.029848,1.374153
1087,0,0.123211,1.214429,1.136320
1088,0,0.137441,1.335228,1.275942
1089,0,0.124359,1.295154,1.333037
1090,0,0.115471,1.185480,1.126592
1091,0,0.122074,1.220127,1.232311
1092,0,0.143865,1.360071,1.063215
1093,0,0.137383,1.351840,1.009143
1094,0,0.120107,1.244289,1.200417
1095,0,0.119807,1.172065,1.042352
1096,0,0.115745,1.152578,1.122795
1097,0,0.122975,1.240580,1.295916
1098,0,0.111521,1.133651,1.224882
1099,0,0.110250,1.191020,1.288783
1100,0,0.145809,1.316721,1.197883
1101,0,0.111639,1.021431,0.883964
1102,0,0.114247,1.126219,1.219771
1103,0,0.124550,1.149504,0.972375
1104,0,0.112738,1.129383,1.256043
1105,0,0.150002,1.478108,1.034888
1106,0,0.133406,1.328124,0.995080
1107,0,0.130060,1.256381,1.164791
1108,0,0.108370,1.036112,1.291749
1109,0,0.142845,1.477558,1.754499
1110,0,0.123470,1.077279,1.143084
1111,0,0.130199,1.290077,0.923264
1112,0,0.114004,0.939255,0.902093
1113,0,0.102469,0.919881,1.037716
1114,0,0.123540,1.141500,1.316375
1115,0,0.105839,1.001403,1.133975
1116,0,0.130315,1.334018,1.276979
1117,0,0.119643,1.067423,0.927007
1118,0,0.123313,1.074240,1.360774
1119,0,0.137464,1.354982,1.308080
1120,0,0.094181,0.891118,0.923801
1121,0,0.118622,1.056365,1.238807
1122,0,0.120675,1.169500,1.143234
1123,0,0.119510,1.129812,1.256148
1124,0,0.116963,1.134537,0.941293
1125,0,0.117203,1.005911,0.914352
1126,0,0.123399,1.197928,1.366143
1127,0,0.116219,1.191334,1.322688
1128,0,0.128554,1.202941,1.174130
1129,0,0.155737,1.486496,0.935367
1130,0,0.112610,1.202429,1.235134
1131,0,0.139745,1.376645,1.583755
1132,0,0.130473,1.277795,1.235105
1133,0,0.151155,1.349594,1.064415
1134,0,0.101959,1.077839,0.992002
1135,0,0.121290,1.195709,1.103781
1136,0,0.108132,1.072276,1.020257
1137,0,0.114403,1.106638,1.219850
1138,0,0.107596,0.994464,1.043094
1139,0,0.115984,1.049544,0.990829
1140,0,0.123633,1.296478,1.284106
1141,0,0.149517,1.402453,1.149834
1142,0,0.129226,1.229355,1.136503
1143,0,0.136449,1.378920,1.405296
1144,0,0.130298,1.381677,1.250679
1145,0,0.118187,1.118259,1.083280
1146,0,0.120989,1.111372,1.398168
1147,0,0.140977,1.352446,1.611439
1148,0,0.125092,1.130540,1.217149
1149,0,0.128545,1.357059,1.223472
1150,0,0.149569,1.399742,1.403827
1151,0,0.132733,1.043468,1.076614
1152,0,0.120947,1.074313,1.329276
1153,0,0.123049,1.168293,1.154104
1154,0,0.123125,1.177037,1.107450
1155,0,0.115400,1.187325,1.120311
1156,0,0.110375,1.137109,1.055851
1157,0,0.118309,1.064287,1.049319
1158,0,0.143147,1.410037,1.038031
1159,0,0.132465,1.287310,1.184655
1160,0,0.126679,1.196072,1.396320
1161,0,0.127352,1.209822,1.180081
1162,0,0.127348,1.284548,1.035887
1163,0,0.137950,1.439051,1.480346
1164,0,0.114520,1.128519,1.209553
1165,0,0.168966,1.471631,1.015005
1166,0,0.144838,1.336587,1.092324
1167,0,0.167477,1.566136,0.893286
1168,0,0.114370,1.126426,1.144641
1169,0,0.108728,1.043777,1.224244
1170,0,0.131414,1.238661,1.103570
1171,0,0.159285,1.473492,0.991070
1172,0,0.117075,1.142606,1.112470
1173,0,0.132852,1.348946,1.177176
1174,0,0.152933,1.468575,1.073731
1175,0,0.132622,1.266279,1.085216
1176,0,0.113434,1.111902,1.297577
1177,0,0.161381,1.493457,0.973895
1178,0,0.123646,1.187719,1.253437
1179,0,0.153549,1.494355,1.118435
1180,0,0.120749,0.996380,1.057917
1181,0,0.118851,1.220888,1.095049
1182,0,0.135059,1.312939,0.985334
1183,0,0.133285,1.108155,1.477585
1184,0,0.120680,1.029776,1.064981
1185,0,0.118248,1.199666,1.204631
1186,0,0.169202,1.592344,1.084301
1187,0,0.122343,1.107645,1.149838
1188,0,0.115414,1.087564,1.029201
1189,0,0.131049,1.069094,1.247344
1190,0,0.136672,1.423558,1.759728
1191,0,0.125060,1.147561,1.327552
1192,0,0.117344,1.075758,1.136487
1193,0,0.114621,1.181947,1.361035
1194,0,0.118011,1.101226,1.130463
1195,0,0.132817,1.257312,1.024254
1196,0,0.123062,1.288543,1.305865
1197,0,0.114888,1.067021,1.413700
1198,0,0.109261,1.108464,1.268327
1199,0,0.127767,1.157529,0.903802
1200,0,0.141912,1.238884,0.777927
1201,0,0.118419,1.137803,1.215620
1202,0,0.114588,1.017803,1.017821
1203,0,0.115435,1.129279,1.215252
1204,0,0.114779,1.125746,1.132156
1205,0,0.137822,1.210059,0.990598
1206,0,0.163941,1.540414,1.075774
1207,0,0.121400,1.107916,1.151690
1208,0,0.135922,1.460816,1.374718
1209,0,0.140216,1.395203,1.367222
1210,0,0.145292,1.352215,1.562253
1211,0,0.111848,1.047095,0.945193
1212,0,0.129209,1.149917,0.916647
1213,0,0.112409,1.139017,1.103438
1214,0,0.105719,1.012059,0.981242
1215,0,0.121267,1.153614,1.262865
1216,0,0.141943,1.339325,1.050021
1217,0,0.122440,1.111267,1.153074
1218,0,0.132645,1.302747,0.978896
1219,0,0.109968,1.138115,1.313764
1220,0,0.122433,1.193027,1.311102
1221,0,0.113682,1.113910,1.105333
1222,0,0.117474,1.136523,1.028691
1223,0,0.130353,1.275952,1.232876
1224,0,0.122209,1.183523,1.239226
1225,0,0.121445,1.243276,1.271963
1226,0,0.113296,1.225760,1.390975
1227,0,0.114675,1.109428,1.106063
1228,0,0.121523,1.051248,1.240945
1229,0,0.138868,1.369771,1.324331
1230,0,0.133665,1.472983,1.433004
1231,0,0.137563,1.429409,1.843113
1232,0,0.136463,1.366336,1.080146
1233,0,0.119139,1.174070,1.273247
1234,0,0.123587,1.197065,1.238681
1235,0,0.113275,1.153089,1.212314
1236,0,0.139206,1.420907,1.546227
1237,0,0.132682,1.264687,1.216775
1238,0,0.135839,1.295746,1.037022
1239,0,0.125744,1.253575,1.062582
1240,0,0.129984,1.398848,1.347400
1241,0,0.124386,1.326145,1.049370
1242,0,0.115911,1.138522,1.454866
1243,0,0.142861,1.337443,0.984094
1244,0,0.134661,1.207659,1.090915
1245,0,0.129395,1.219939,1.233822
1246,0,0.117070,1.186960,1.122700
1247,0,0.127572,1.133750,1.182872
1248,0,0.143722,1.417886,1.095673
1249,0,0.120240,1.195129,1.347362
1250,0,0.120527,1.219369,1.312806
1251,0,0.128133,1.321534,1.077359
1252,0,0.101397,0.950675,1.156237
1253,0,0.117561,1.159793,1.234516
1254,0,0.137866,1.265676,1.044791
1255,0,0.123085,1.177822,1.239207
1256,0,0.108787,0.965372,0.867141
1257,0,0.119402,1.052940,1.169579
1258,0,0.132492,1.384796,1.338759
1259,0,0.134526,1.369162,1.178904
1260,0,0.111723,1.044208,1.174012
1261,0,0.094389,0.892223,0.887512
1262,0,0.122182,1.251606,1.305188
1263,0,0.139175,1.497560,1.435925
1264,0,0.096207,0.884959,0.982849
1265,0,0.128744,1.161944,1.298127
1266,0,0.133041,1.308837,0.921381
1267,0,0.118104,1.040421,0.903914
1268,0,0.135140,1.272985,0.930627
1269,0,0.129835,1.332252,1.600784
1270,0,0.133086,1.188546,1.113127
1271,0,0.129500,1.275865,1.069641
1272,0,0.119095,1.123497,1.112506
1273,0,0.132206,1.172881,0.892200
1274,0,0.123970,1.178607,1.129392
1275,0,0.127378,1.274073,1.168137
1276,0,0.164490,1.439076,1.073260
1277,0,0.124459,1.094175,1.092007
1278,0,0.102322,0.937639,1.260518
1279,0,0.117474,1.215842,1.124701
1280,0,0.114124,1.174677,1.434944
1281,0,0.154562,1.526556,1.158378
1282,0,0.120199,1.319755,1.570550
1283,0,0.124336,1.288308,1.352813
1284,0,0.120071,1.105021,0.876439
1285,0,0.141163,1.262111,1.098347
1286,0,0.118181,1.198556,0.974395
1287,0,0.131012,1.283840,1.412222
1288,0,0.131189,1.197607,1.072619
1289,0,0.117566,1.141777,1.312414
1290,0,0.125677,1.195566,1.242977
1291,0,0.112283,1.157460,1.131549
1292,0,0.120545,1.042092,1.046279
1293,0,0.124098,1.206970,1.226423
1294,0,0.134618,1.196458,0.931383
1295,0,0.147788,1.304155,1.097458
1296,0,0.125221,1.286199,1.298794
1297,0,0.113859,1.139788,1.214779
1298,0,0.119642,1.111062,1.202049
1299,0,0.111882,1.026144,1.037957
1300,0,0.157466,1.533353,1.152758
1301,0,0.118194,1.237684,1.240534
1302,0,0.119838,1.228678,1.268530
1303,0,0.116559,1.038173,0.989911
1304,0,0.128199,1.195248,1.001954
1305,0,0.125652,1.017858,1.027696
1306,0,0.124494,1.062792,1.175832
1307,0,0.107711,1.082858,1.121716
1308,0,0.123770,1.053971,0.991639
1309,0,0.121784,1.245797,1.189803
1310,0,0.134492,1.340253,1.512407
1311,0,0.135943,1.334117,1.264041
1312,0,0.108796,1.138361,1.158428
1313,0,0.165164,1.482126,1.120172
1314,0,0.082644,0.820603,1.361246
1315,0,0.134473,1.337726,1.446412
1316,0,0.128667,1.243548,1.136451
1317,0,0.126201,1.240707,0.986816
1318,0,0.130773,1.368872,1.333372
1319,0,0.119252,1.178733,1.170368
1320,0,0.128544,1.225138,1.069947
1321,0,0.118370,1.118403,1.262964
1322,0,0.161830,1.463292,0.895458
1323,0,0.126636,1.248351,1.059210
1324,0,0.144366,1.421948,1.052058
1325,0,0.129375,1.260812,1.248408
1326,0,0.120613,1.183188,1.029719
1327,0,0.125241,1.317153,1.258188
1328,0,0.125652,1.271964,0.953437
1329,0,0.137592,1.316664,1.027865
1330,0,0.127062,1.200399,1.146995
1331,0,0.119413,1.025781,1.072993
1332,0,0.132876,1.255512,1.116928
1333,0,0.104500,1.103638,1.329280
1334,0,0.136808,1.280634,1.361728
1335,0,0.123533,1.143298,1.154913
1336,0,0.126464,1.231674,1.349939
1337,0,0.130481,1.200484,1.116228
1338,0,0.124479,1.088090,0.956478
1339,0,0.092318,0.683766,0.634676
1340,0,0.126439,1.190692,1.225366
1341,0,0.108135,0.909244,0.892310
1342,0,0.162739,1.522502,1.040377
1343,0,0.121285,1.221003,1.039703
